,index,lag,prob
5017,20,-6,0.05714285714285714
5018,21,-5,0.06666666666666667
5019,22,-4,0.017857142857142856
5020,23,-3,0.05128205128205128
5021,24,-2,0.12658227848101267
5022,25,-1,0.3157894736842105
5023,26,0,
5024,27,1,0.367816091954023
5025,28,2,0.16853932584269662
5026,29,3,0.09333333333333334
5027,30,4,0.05172413793103448
5028,31,5,0.041666666666666664
5029,32,6,0.0
5030,33,7,0.05
5031,34,8,0.0
5032,18,-8,0.0625
5033,19,-7,0.10526315789473684
5034,20,-6,0.0
5035,21,-5,0.021739130434782608
5036,22,-4,0.03571428571428571
5037,23,-3,0.04411764705882353
5038,24,-2,0.09876543209876543
5039,25,-1,0.3333333333333333
5040,26,0,
5041,27,1,0.3625
5042,28,2,0.2077922077922078
5043,29,3,0.05714285714285714
5044,30,4,0.03636363636363636
5045,31,5,0.0
5046,32,6,0.03571428571428571
5047,33,7,0.0
5048,34,8,0.0
5049,18,-8,0.0
5050,19,-7,0.0625
5051,20,-6,0.0
5052,21,-5,0.0
5053,22,-4,0.0
5054,23,-3,0.046511627906976744
5055,24,-2,0.061224489795918366
5056,25,-1,0.22448979591836735
5057,26,0,
5058,27,1,0.4230769230769231
5059,28,2,0.23076923076923078
5060,29,3,0.06976744186046512
5061,30,4,0.02631578947368421
5062,31,5,0.03571428571428571
5063,32,6,0.0
5064,33,7,0.0
5065,34,8,0.14285714285714285
5066,18,-8,0.0
5067,19,-7,0.0
5068,20,-6,0.0
5069,21,-5,0.08695652173913043
5070,22,-4,0.05555555555555555
5071,23,-3,0.09523809523809523
5072,24,-2,0.10204081632653061
5073,25,-1,0.21153846153846154
5074,26,0,
5075,27,1,0.34615384615384615
5076,28,2,0.08333333333333333
5077,29,3,0.08695652173913043
5078,30,4,0.05
5079,31,5,0.04
5080,32,6,0.0
5081,33,7,0.125
5082,34,8,0.125
5083,18,-8,0.09090909090909091
5084,19,-7,0.0
5085,20,-6,0.0
5086,21,-5,0.0
5087,22,-4,0.04
5088,23,-3,0.06451612903225806
5089,24,-2,0.16216216216216217
5090,25,-1,0.23809523809523808
5091,26,0,
5092,27,1,0.2631578947368421
5093,28,2,0.17073170731707318
5094,29,3,0.08823529411764706
5095,30,4,0.07407407407407407
5096,31,5,0.0
5097,32,6,0.0
5098,33,7,0.0
5099,34,8,0.0
5100,18,-8,0.18181818181818182
5101,19,-7,0.08
5102,20,-6,0.1111111111111111
5103,21,-5,0.06060606060606061
5104,22,-4,0.0196078431372549
5105,23,-3,0.0945945945945946
5106,24,-2,0.17721518987341772
5107,25,-1,0.18823529411764706
5108,26,0,
5109,27,1,0.19753086419753085
5110,28,2,0.18571428571428572
5111,29,3,0.09090909090909091
5112,30,4,0.10526315789473684
5113,31,5,0.02631578947368421
5114,32,6,0.0
5115,33,7,0.09090909090909091
5116,34,8,0.0
5117,18,-8,0.0
5118,19,-7,0.045454545454545456
5119,20,-6,0.041666666666666664
5120,21,-5,0.047619047619047616
5121,22,-4,0.06060606060606061
5122,23,-3,0.125
5123,24,-2,0.16
5124,25,-1,0.18518518518518517
5125,26,0,
5126,27,1,0.09259259259259259
5127,28,2,0.20408163265306123
5128,29,3,0.16279069767441862
5129,30,4,0.1
5130,31,5,0.034482758620689655
5131,32,6,0.0
5132,33,7,0.0
5133,34,8,0.0
5134,18,-8,0.0
5135,19,-7,0.0
5136,20,-6,0.0
5137,21,-5,0.058823529411764705
5138,22,-4,0.0
5139,23,-3,0.10869565217391304
5140,24,-2,0.1
5141,25,-1,0.32727272727272727
5142,26,0,
5143,27,1,0.2549019607843137
5144,28,2,0.10204081632653061
5145,29,3,0.11627906976744186
5146,30,4,0.05405405405405406
5147,31,5,0.09090909090909091
5148,32,6,0.0
5149,33,7,0.0
5150,34,8,0.0
5151,18,-8,0.0
5152,19,-7,0.0
5153,20,-6,0.0
5154,21,-5,0.08
5155,22,-4,0.0625
5156,23,-3,0.027777777777777776
5157,24,-2,0.09090909090909091
5158,25,-1,0.3333333333333333
5159,26,0,
5160,27,1,0.34146341463414637
5161,28,2,0.14634146341463414
5162,29,3,0.06060606060606061
5163,30,4,0.0
5164,31,5,0.05
5165,32,6,0.0
5166,33,7,0.0
5167,34,8,0.0
5168,18,-8,0.0
5169,19,-7,0.0
5170,20,-6,0.0
5171,21,-5,0.041666666666666664
5172,22,-4,0.08695652173913043
5173,23,-3,0.029411764705882353
5174,24,-2,0.13157894736842105
5175,25,-1,0.32098765432098764
5176,26,0,
5177,27,1,0.3291139240506329
5178,28,2,0.13513513513513514
5179,29,3,0.08695652173913043
5180,30,4,0.05555555555555555
5181,31,5,0.0
5182,32,6,0.0
5183,33,7,0.0
5184,34,8,0.0
5185,18,-8,0.0
5186,19,-7,0.0
5187,20,-6,0.0
5188,21,-5,0.0
5189,22,-4,0.02127659574468085
5190,23,-3,0.06557377049180328
5191,24,-2,0.125
5192,25,-1,0.3188405797101449
5193,26,0,
5194,27,1,0.36619718309859156
5195,28,2,0.1
5196,29,3,0.1111111111111111
5197,30,4,0.020833333333333332
5198,31,5,0.0
5199,32,6,0.09523809523809523
5200,33,7,0.045454545454545456
5201,34,8,0.0
5202,18,-8,0.047619047619047616
5203,19,-7,0.0
5204,20,-6,0.02564102564102564
5205,21,-5,0.038461538461538464
5206,22,-4,0.06451612903225806
5207,23,-3,0.09876543209876543
5208,24,-2,0.13253012048192772
5209,25,-1,0.2222222222222222
5210,26,0,
5211,27,1,0.43
5212,28,2,0.14893617021276595
5213,29,3,0.07142857142857142
5214,30,4,0.06896551724137931
5215,31,5,0.0425531914893617
5216,32,6,0.03333333333333333
5217,33,7,0.045454545454545456
5218,34,8,0.0625
5219,18,-8,0.058823529411764705
5220,19,-7,0.0
5221,20,-6,0.03571428571428571
5222,21,-5,0.02564102564102564
5223,22,-4,0.08823529411764706
5224,23,-3,0.03333333333333333
5225,24,-2,0.08823529411764706
5226,25,-1,0.2112676056338028
5227,26,0,
5228,27,1,0.45121951219512196
5229,28,2,0.14102564102564102
5230,29,3,0.03896103896103896
5231,30,4,0.05263157894736842
5232,31,5,0.03333333333333333
5233,32,6,0.034482758620689655
5234,33,7,0.07142857142857142
5235,34,8,0.0
5236,18,-8,0.0
5237,19,-7,0.0
5238,20,-6,0.0
5239,21,-5,0.0
5240,22,-4,0.03225806451612903
5241,23,-3,0.045454545454545456
5242,24,-2,0.125
5243,25,-1,0.2807017543859649
5244,26,0,
5245,27,1,0.4406779661016949
5246,28,2,0.10714285714285714
5247,29,3,0.037037037037037035
5248,30,4,0.045454545454545456
5249,31,5,0.0
5250,32,6,0.0
5251,33,7,0.0
5252,34,8,0.0
5253,18,-8,0.0
5254,19,-7,0.03125
5255,20,-6,0.0
5256,21,-5,0.022727272727272728
5257,22,-4,0.0
5258,23,-3,0.046875
5259,24,-2,0.08433734939759036
5260,25,-1,0.16455696202531644
5261,26,0,
5262,27,1,0.4827586206896552
5263,28,2,0.20689655172413793
5264,29,3,0.10526315789473684
5265,30,4,0.01639344262295082
5266,31,5,0.04
5267,32,6,0.0625
5268,33,7,0.043478260869565216
5269,34,8,0.0
5270,18,-8,0.05
5271,19,-7,0.0
5272,20,-6,0.0
5273,21,-5,0.03125
5274,22,-4,0.0
5275,23,-3,0.07575757575757576
5276,24,-2,0.0821917808219178
5277,25,-1,0.2916666666666667
5278,26,0,
5279,27,1,0.352112676056338
5280,28,2,0.19402985074626866
5281,29,3,0.07142857142857142
5282,30,4,0.057692307692307696
5283,31,5,0.06896551724137931
5284,32,6,0.045454545454545456
5285,33,7,0.0
5286,34,8,0.0
5287,18,-8,0.0
5288,19,-7,0.05
5289,20,-6,0.08333333333333333
5290,21,-5,0.02857142857142857
5291,22,-4,0.046511627906976744
5292,23,-3,0.0196078431372549
5293,24,-2,0.11290322580645161
5294,25,-1,0.24242424242424243
5295,26,0,
5296,27,1,0.4
5297,28,2,0.13432835820895522
5298,29,3,0.07142857142857142
5299,30,4,0.045454545454545456
5300,31,5,0.058823529411764705
5301,32,6,0.05
5302,33,7,0.0
5303,34,8,0.0
5304,18,-8,0.0
5305,19,-7,0.0
5306,20,-6,0.11627906976744186
5307,21,-5,0.02
5308,22,-4,0.03125
5309,23,-3,0.07407407407407407
5310,24,-2,0.28865979381443296
5311,25,-1,0.3063063063063063
5312,26,0,
5313,27,1,0.33
5314,28,2,0.10784313725490197
5315,29,3,0.04597701149425287
5316,30,4,0.10294117647058823
5317,31,5,0.044444444444444446
5318,32,6,0.06666666666666667
5319,33,7,0.047619047619047616
5320,34,8,0.05555555555555555
5321,18,-8,0.07142857142857142
5322,19,-7,0.0
5323,20,-6,0.02631578947368421
5324,21,-5,0.0625
5325,22,-4,0.015873015873015872
5326,23,-3,0.10526315789473684
5327,24,-2,0.14432989690721648
5328,25,-1,0.34408602150537637
5329,26,0,
5330,27,1,0.32978723404255317
5331,28,2,0.17777777777777778
5332,29,3,0.1506849315068493
5333,30,4,0.017543859649122806
5334,31,5,0.10256410256410256
5335,32,6,0.058823529411764705
5336,33,7,0.0
5337,34,8,0.0
